Id,Elevation,Aspect,Slope,H_Hydrology,V_Hydrology,H_Roadways,sh_9AM,sh_Noon,sh_3PM,H_Fire_Points,Cover_Type,Wilderness_Area,Soil_Type
895.0,2987.0,236.0,21.0,365.0,74.0,5302.0,178.0,253.0,207.0,1537.0,2.0,Wilderness1,Soil29
896.0,2999.0,347.0,13.0,150.0,21.0,4146.0,195.0,218.0,162.0,966.0,2.0,Wilderness1,Soil29
897.0,2878.0,290.0,12.0,218.0,55.0,2525.0,187.0,238.0,191.0,2244.0,1.0,Wilderness1,Soil29
898.0,2915.0,297.0,5.0,108.0,1.0,4736.0,205.0,238.0,172.0,1860.0,5.0,Wilderness1,Soil29
899.0,2918.0,310.0,11.0,124.0,10.0,5031.0,191.0,233.0,182.0,1693.0,5.0,Wilderness1,Soil23
900.0,2925.0,205.0,5.0,175.0,12.0,5090.0,217.0,244.0,164.0,1664.0,5.0,Wilderness1,Soil29
901.0,2942.0,5.0,11.0,60.0,3.0,3542.0,206.0,219.0,150.0,1745.0,2.0,Wilderness1,Soil29
902.0,2918.0,8.0,7.0,85.0,3.0,4731.0,212.0,226.0,152.0,1884.0,5.0,Wilderness1,Soil29
903.0,2931.0,267.0,16.0,242.0,18.0,5144.0,178.0,245.0,205.0,1664.0,5.0,Wilderness1,Soil29
904.0,2997.0,351.0,6.0,42.0,-2.0,3827.0,210.0,230.0,159.0,1302.0,2.0,Wilderness1,Soil30
905.0,3037.0,346.0,13.0,418.0,0.0,3667.0,195.0,219.0,162.0,2696.0,2.0,Wilderness1,Soil29
906.0,2929.0,75.0,15.0,95.0,14.0,4696.0,237.0,212.0,103.0,1926.0,5.0,Wilderness1,Soil29
907.0,3174.0,350.0,13.0,700.0,66.0,5370.0,195.0,217.0,160.0,1050.0,2.0,Wilderness1,Soil29
908.0,3082.0,79.0,2.0,212.0,32.0,4669.0,222.0,234.0,148.0,816.0,2.0,Wilderness1,Soil29
909.0,2841.0,96.0,5.0,295.0,57.0,2174.0,228.0,233.0,139.0,1558.0,2.0,Wilderness1,Soil12
910.0,2928.0,294.0,6.0,216.0,21.0,5075.0,204.0,239.0,174.0,1744.0,5.0,Wilderness1,Soil23
911.0,2939.0,288.0,10.0,268.0,26.0,5134.0,193.0,239.0,186.0,1718.0,5.0,Wilderness1,Soil29
912.0,3103.0,356.0,12.0,134.0,10.0,3071.0,201.0,219.0,155.0,3237.0,1.0,Wilderness1,Soil30
913.0,3096.0,73.0,11.0,192.0,13.0,3187.0,233.0,218.0,115.0,3133.0,1.0,Wilderness1,Soil30
914.0,3064.0,59.0,8.0,319.0,0.0,3362.0,227.0,223.0,130.0,2980.0,1.0,Wilderness1,Soil30
915.0,2917.0,50.0,11.0,30.0,2.0,4745.0,225.0,217.0,125.0,1939.0,5.0,Wilderness1,Soil23
916.0,2920.0,295.0,9.0,42.0,5.0,4833.0,195.0,238.0,182.0,1889.0,5.0,Wilderness1,Soil23
917.0,2935.0,32.0,12.0,162.0,26.0,4981.0,217.0,214.0,131.0,1812.0,5.0,Wilderness1,Soil29
918.0,3129.0,38.0,11.0,190.0,36.0,2802.0,220.0,216.0,129.0,3489.0,1.0,Wilderness1,Soil30
919.0,2924.0,53.0,14.0,0.0,0.0,4740.0,227.0,210.0,113.0,1964.0,5.0,Wilderness1,Soil23
920.0,2929.0,302.0,16.0,85.0,14.0,4858.0,172.0,230.0,198.0,1899.0,5.0,Wilderness1,Soil29
921.0,2936.0,22.0,11.0,201.0,27.0,5006.0,213.0,216.0,138.0,1825.0,5.0,Wilderness1,Soil29
922.0,2938.0,0.0,5.0,277.0,29.0,5095.0,213.0,231.0,156.0,1785.0,5.0,Wilderness1,Soil23
923.0,3004.0,273.0,14.0,301.0,93.0,5754.0,181.0,243.0,201.0,1237.0,2.0,Wilderness1,Soil29
924.0,3168.0,203.0,6.0,700.0,60.0,5459.0,217.0,246.0,164.0,1140.0,2.0,Wilderness1,Soil29
925.0,3130.0,110.0,12.0,421.0,51.0,5271.0,240.0,227.0,115.0,1172.0,2.0,Wilderness1,Soil29
926.0,2775.0,191.0,9.0,134.0,-11.0,2081.0,220.0,247.0,161.0,1140.0,2.0,Wilderness1,Soil12
927.0,2744.0,81.0,11.0,170.0,25.0,1702.0,235.0,219.0,114.0,642.0,2.0,Wilderness1,Soil29
928.0,2698.0,71.0,14.0,30.0,8.0,1554.0,235.0,211.0,104.0,564.0,2.0,Wilderness1,Soil20
929.0,2927.0,68.0,11.0,0.0,0.0,4735.0,232.0,218.0,118.0,1989.0,5.0,Wilderness1,Soil23
930.0,2941.0,16.0,8.0,216.0,27.0,5002.0,214.0,224.0,147.0,1852.0,5.0,Wilderness1,Soil29
931.0,2942.0,350.0,9.0,242.0,33.0,5032.0,203.0,224.0,160.0,1838.0,5.0,Wilderness1,Soil29
932.0,3112.0,133.0,12.0,210.0,33.0,5128.0,239.0,234.0,122.0,999.0,2.0,Wilderness1,Soil29
933.0,2931.0,114.0,6.0,30.0,4.0,4701.0,232.0,233.0,135.0,2030.0,5.0,Wilderness1,Soil23
934.0,2944.0,0.0,10.0,218.0,9.0,4998.0,205.0,221.0,153.0,1878.0,5.0,Wilderness1,Soil29
935.0,2948.0,1.0,15.0,277.0,39.0,5057.0,198.0,211.0,150.0,1852.0,5.0,Wilderness1,Soil29
936.0,3038.0,13.0,9.0,376.0,58.0,4524.0,211.0,221.0,146.0,641.0,2.0,Wilderness1,Soil29
937.0,2953.0,13.0,18.0,182.0,18.0,4964.0,199.0,199.0,133.0,1919.0,5.0,Wilderness1,Soil29
938.0,2954.0,344.0,16.0,242.0,19.0,5024.0,185.0,213.0,165.0,1892.0,5.0,Wilderness1,Soil29
939.0,2959.0,358.0,17.0,361.0,24.0,5143.0,192.0,207.0,151.0,1804.0,5.0,Wilderness1,Soil29
940.0,2980.0,66.0,15.0,175.0,-20.0,3896.0,233.0,209.0,104.0,1369.0,2.0,Wilderness1,Soil29
941.0,2749.0,169.0,4.0,30.0,-2.0,1895.0,222.0,241.0,154.0,828.0,2.0,Wilderness1,Soil12
942.0,2943.0,282.0,13.0,60.0,8.0,4841.0,184.0,241.0,196.0,2002.0,5.0,Wilderness1,Soil29
943.0,2969.0,2.0,17.0,330.0,34.0,5109.0,194.0,206.0,147.0,1847.0,5.0,Wilderness1,Soil29
944.0,3156.0,84.0,16.0,458.0,48.0,5416.0,241.0,211.0,95.0,1195.0,2.0,Wilderness1,Soil29
945.0,3060.0,95.0,22.0,454.0,136.0,4272.0,249.0,201.0,69.0,2359.0,2.0,Wilderness1,Soil29
946.0,2976.0,348.0,13.0,300.0,41.0,5076.0,194.0,217.0,161.0,1889.0,5.0,Wilderness1,Soil29
947.0,2948.0,79.0,15.0,120.0,24.0,5493.0,239.0,211.0,99.0,1608.0,1.0,Wilderness1,Soil30
948.0,2851.0,323.0,11.0,170.0,5.0,2910.0,191.0,228.0,177.0,2518.0,1.0,Wilderness1,Soil23
949.0,2937.0,325.0,4.0,30.0,1.0,4774.0,210.0,235.0,163.0,2084.0,5.0,Wilderness1,Soil23
950.0,3104.0,50.0,11.0,150.0,11.0,5205.0,225.0,215.0,123.0,882.0,2.0,Wilderness1,Soil29
951.0,2753.0,75.0,5.0,30.0,-1.0,2030.0,226.0,231.0,140.0,976.0,2.0,Wilderness1,Soil23
952.0,2666.0,132.0,12.0,42.0,1.0,1350.0,239.0,234.0,123.0,690.0,2.0,Wilderness1,Soil23
953.0,2955.0,26.0,8.0,124.0,5.0,4592.0,216.0,222.0,142.0,2205.0,5.0,Wilderness1,Soil23
954.0,2953.0,19.0,9.0,67.0,3.0,4651.0,214.0,222.0,144.0,2172.0,5.0,Wilderness1,Soil23
955.0,3129.0,44.0,13.0,722.0,65.0,3606.0,222.0,211.0,121.0,2896.0,2.0,Wilderness1,Soil29
956.0,2996.0,34.0,11.0,400.0,61.0,5155.0,219.0,216.0,132.0,1889.0,1.0,Wilderness1,Soil29
957.0,2859.0,125.0,18.0,127.0,28.0,2738.0,247.0,225.0,100.0,2173.0,2.0,Wilderness1,Soil12
958.0,2979.0,265.0,10.0,242.0,44.0,4973.0,194.0,245.0,190.0,2037.0,1.0,Wilderness1,Soil29
959.0,2955.0,86.0,9.0,258.0,41.0,3580.0,234.0,225.0,122.0,2142.0,2.0,Wilderness1,Soil12
960.0,2948.0,310.0,8.0,60.0,-1.0,4761.0,197.0,234.0,177.0,2188.0,5.0,Wilderness1,Soil29
961.0,3146.0,84.0,7.0,306.0,38.0,5464.0,231.0,227.0,129.0,1036.0,2.0,Wilderness1,Soil29
962.0,2683.0,98.0,18.0,67.0,14.0,1418.0,246.0,213.0,89.0,812.0,2.0,Wilderness1,Soil23
963.0,3159.0,346.0,12.0,642.0,102.0,3833.0,196.0,220.0,163.0,2779.0,2.0,Wilderness1,Soil30
964.0,2952.0,54.0,4.0,85.0,0.0,4609.0,222.0,231.0,144.0,2290.0,5.0,Wilderness1,Soil23
965.0,2950.0,328.0,9.0,30.0,8.0,4729.0,198.0,230.0,171.0,2229.0,5.0,Wilderness1,Soil23
966.0,2953.0,323.0,9.0,60.0,8.0,4759.0,197.0,231.0,173.0,2215.0,5.0,Wilderness1,Soil29
967.0,2861.0,164.0,9.0,180.0,30.0,2863.0,228.0,243.0,147.0,2290.0,2.0,Wilderness1,Soil12
968.0,3165.0,343.0,13.0,649.0,72.0,3353.0,192.0,219.0,165.0,3158.0,1.0,Wilderness1,Soil30
969.0,2952.0,27.0,5.0,67.0,0.0,4607.0,218.0,228.0,147.0,2315.0,5.0,Wilderness1,Soil23
970.0,2954.0,38.0,5.0,30.0,6.0,4666.0,220.0,228.0,144.0,2285.0,5.0,Wilderness1,Soil23
971.0,2952.0,280.0,4.0,30.0,4.0,4726.0,208.0,240.0,170.0,2255.0,5.0,Wilderness1,Soil23
972.0,2957.0,270.0,5.0,60.0,15.0,4756.0,206.0,242.0,174.0,2241.0,5.0,Wilderness1,Soil29
973.0,2957.0,255.0,3.0,90.0,12.0,4786.0,213.0,241.0,166.0,2227.0,5.0,Wilderness1,Soil29
974.0,3188.0,101.0,8.0,547.0,95.0,3022.0,233.0,230.0,129.0,3439.0,1.0,Wilderness1,Soil30
975.0,2955.0,27.0,8.0,42.0,-3.0,4604.0,217.0,223.0,142.0,2341.0,5.0,Wilderness1,Soil23
976.0,2951.0,84.0,2.0,0.0,0.0,4694.0,222.0,235.0,149.0,2296.0,5.0,Wilderness1,Soil23
977.0,3111.0,98.0,8.0,90.0,3.0,5369.0,234.0,228.0,126.0,808.0,2.0,Wilderness1,Soil29
978.0,2952.0,55.0,4.0,30.0,0.0,4692.0,222.0,231.0,145.0,2322.0,5.0,Wilderness1,Soil23
979.0,2953.0,270.0,1.0,42.0,2.0,4722.0,216.0,238.0,160.0,2308.0,5.0,Wilderness1,Soil23
980.0,3121.0,316.0,16.0,127.0,20.0,5219.0,176.0,225.0,188.0,577.0,2.0,Wilderness1,Soil29
981.0,2855.0,54.0,19.0,180.0,45.0,2635.0,227.0,196.0,94.0,1765.0,2.0,Wilderness1,Soil29
982.0,2746.0,43.0,16.0,60.0,-1.0,1753.0,221.0,204.0,113.0,1008.0,2.0,Wilderness1,Soil12
983.0,3124.0,109.0,11.0,218.0,16.0,5498.0,240.0,227.0,116.0,902.0,2.0,Wilderness1,Soil29
984.0,2963.0,300.0,8.0,201.0,21.0,4867.0,199.0,237.0,178.0,2249.0,1.0,Wilderness1,Soil29
985.0,3112.0,338.0,8.0,95.0,5.0,5346.0,202.0,228.0,165.0,664.0,1.0,Wilderness1,Soil29
986.0,2926.0,18.0,10.0,242.0,41.0,3336.0,212.0,219.0,143.0,2648.0,2.0,Wilderness1,Soil29
987.0,2811.0,114.0,8.0,330.0,44.0,2345.0,235.0,232.0,129.0,1400.0,2.0,Wilderness1,Soil29
988.0,2656.0,72.0,15.0,182.0,21.0,1180.0,236.0,209.0,101.0,1006.0,2.0,Wilderness1,Soil30
989.0,3064.0,117.0,20.0,134.0,49.0,4812.0,250.0,218.0,87.0,277.0,1.0,Wilderness1,Soil30
990.0,3014.0,326.0,9.0,30.0,5.0,4635.0,198.0,230.0,172.0,541.0,1.0,Wilderness1,Soil30
991.0,2917.0,317.0,12.0,108.0,10.0,3522.0,188.0,230.0,181.0,2435.0,2.0,Wilderness1,Soil29
992.0,3031.0,234.0,11.0,295.0,94.0,5883.0,202.0,250.0,185.0,1774.0,1.0,Wilderness1,Soil29
993.0,3138.0,313.0,13.0,216.0,31.0,5347.0,186.0,230.0,184.0,553.0,2.0,Wilderness1,Soil29
994.0,3098.0,112.0,9.0,272.0,33.0,4990.0,235.0,231.0,127.0,120.0,2.0,Wilderness1,Soil29
995.0,3032.0,349.0,10.0,127.0,21.0,4635.0,202.0,224.0,160.0,612.0,1.0,Wilderness1,Soil30
996.0,2982.0,10.0,18.0,30.0,7.0,4562.0,197.0,200.0,136.0,2538.0,1.0,Wilderness1,Soil23
997.0,3032.0,339.0,14.0,95.0,23.0,4710.0,189.0,219.0,169.0,518.0,1.0,Wilderness1,Soil30
998.0,2896.0,72.0,16.0,319.0,44.0,3294.0,236.0,208.0,98.0,2726.0,2.0,Wilderness1,Soil29
999.0,2846.0,135.0,2.0,0.0,0.0,3056.0,222.0,238.0,152.0,2349.0,1.0,Wilderness1,Soil23
1000.0,2995.0,39.0,18.0,0.0,0.0,4472.0,218.0,198.0,109.0,2609.0,1.0,Wilderness1,Soil23
1001.0,2795.0,144.0,11.0,258.0,16.0,2280.0,236.0,238.0,132.0,1471.0,2.0,Wilderness1,Soil12
1002.0,2955.0,141.0,10.0,124.0,9.0,5251.0,236.0,237.0,131.0,2147.0,1.0,Wilderness1,Soil23
1003.0,3132.0,48.0,7.0,324.0,25.0,5622.0,223.0,225.0,138.0,841.0,1.0,Wilderness1,Soil29
1004.0,3241.0,202.0,12.0,277.0,50.0,3571.0,214.0,251.0,169.0,3204.0,1.0,Wilderness1,Soil30
1005.0,3057.0,86.0,20.0,42.0,13.0,4290.0,244.0,203.0,79.0,2779.0,1.0,Wilderness1,Soil29
1006.0,2977.0,95.0,10.0,309.0,18.0,4830.0,236.0,225.0,120.0,2447.0,1.0,Wilderness1,Soil23
1007.0,2976.0,87.0,8.0,210.0,31.0,4012.0,232.0,227.0,127.0,1920.0,2.0,Wilderness1,Soil23
1008.0,2755.0,45.0,9.0,108.0,0.0,1740.0,223.0,220.0,131.0,1290.0,2.0,Wilderness1,Soil29
1009.0,3160.0,209.0,10.0,295.0,60.0,5301.0,213.0,249.0,171.0,277.0,2.0,Wilderness1,Soil29
1010.0,2954.0,45.0,9.0,67.0,9.0,3925.0,223.0,220.0,132.0,2071.0,2.0,Wilderness1,Soil23
1011.0,2780.0,352.0,2.0,30.0,1.0,2070.0,216.0,236.0,157.0,1451.0,2.0,Wilderness1,Soil29
1012.0,2940.0,90.0,4.0,30.0,0.0,5370.0,226.0,233.0,143.0,2188.0,1.0,Wilderness1,Soil23
1013.0,2943.0,169.0,1.0,60.0,-2.0,5460.0,220.0,239.0,156.0,2147.0,1.0,Wilderness1,Soil23
1014.0,3099.0,290.0,21.0,604.0,160.0,6120.0,156.0,232.0,214.0,1533.0,1.0,Wilderness1,Soil29
1015.0,2895.0,327.0,15.0,212.0,55.0,3140.0,182.0,222.0,179.0,2313.0,2.0,Wilderness1,Soil29
1016.0,2779.0,15.0,7.0,0.0,0.0,1980.0,214.0,225.0,148.0,1436.0,2.0,Wilderness1,Soil29
1017.0,2595.0,37.0,18.0,218.0,51.0,930.0,216.0,197.0,110.0,1357.0,2.0,Wilderness1,Soil9
1018.0,2951.0,112.0,7.0,60.0,9.0,5280.0,232.0,233.0,133.0,2259.0,1.0,Wilderness1,Soil29
1019.0,3005.0,259.0,16.0,324.0,60.0,5790.0,179.0,247.0,206.0,1864.0,1.0,Wilderness1,Soil29
1020.0,3035.0,352.0,7.0,42.0,2.0,4744.0,208.0,229.0,158.0,789.0,1.0,Wilderness1,Soil29
1021.0,3113.0,77.0,16.0,30.0,10.0,4141.0,239.0,208.0,95.0,2987.0,1.0,Wilderness1,Soil29
1022.0,3083.0,357.0,20.0,127.0,39.0,4411.0,184.0,199.0,149.0,2843.0,1.0,Wilderness1,Soil29
1023.0,3049.0,268.0,18.0,537.0,112.0,6001.0,172.0,244.0,210.0,1660.0,1.0,Wilderness1,Soil29
1024.0,3144.0,62.0,4.0,313.0,44.0,5431.0,223.0,232.0,145.0,376.0,1.0,Wilderness1,Soil20
1025.0,3049.0,241.0,2.0,469.0,29.0,4578.0,214.0,241.0,164.0,1273.0,2.0,Wilderness1,Soil29
1026.0,3170.0,14.0,12.0,524.0,63.0,5752.0,208.0,214.0,141.0,808.0,1.0,Wilderness1,Soil29
1027.0,3054.0,63.0,5.0,323.0,30.0,4696.0,225.0,229.0,139.0,1071.0,1.0,Wilderness1,Soil29
1028.0,3052.0,311.0,14.0,85.0,11.0,4849.0,182.0,230.0,187.0,816.0,1.0,Wilderness1,Soil29
1029.0,2977.0,346.0,10.0,210.0,29.0,4012.0,200.0,223.0,162.0,2143.0,2.0,Wilderness1,Soil29
1030.0,2827.0,71.0,19.0,124.0,25.0,2586.0,237.0,201.0,88.0,1894.0,2.0,Wilderness1,Soil29
1031.0,2801.0,8.0,15.0,108.0,19.0,2018.0,202.0,209.0,143.0,1584.0,2.0,Wilderness1,Soil29
1032.0,2653.0,89.0,20.0,417.0,109.0,1095.0,245.0,204.0,79.0,1465.0,2.0,Wilderness1,Soil30
1033.0,3185.0,169.0,8.0,42.0,-2.0,3724.0,226.0,244.0,151.0,3308.0,1.0,Wilderness1,Soil30
1034.0,3105.0,350.0,7.0,90.0,12.0,5245.0,208.0,228.0,159.0,285.0,1.0,Wilderness1,Soil19
1035.0,2922.0,103.0,18.0,182.0,47.0,3726.0,247.0,214.0,89.0,2624.0,1.0,Wilderness1,Soil29
1036.0,2979.0,87.0,5.0,120.0,25.0,5134.0,227.0,232.0,140.0,2490.0,1.0,Wilderness1,Soil29
1037.0,3167.0,15.0,7.0,408.0,29.0,5600.0,214.0,226.0,149.0,541.0,1.0,Wilderness1,Soil29
1038.0,2898.0,196.0,6.0,350.0,65.0,3013.0,219.0,245.0,162.0,2252.0,2.0,Wilderness1,Soil12
1039.0,3157.0,240.0,11.0,830.0,50.0,6131.0,198.0,250.0,188.0,1245.0,2.0,Wilderness1,Soil29
1040.0,2814.0,355.0,13.0,95.0,18.0,2359.0,199.0,218.0,156.0,1848.0,2.0,Wilderness1,Soil29
1041.0,3221.0,135.0,2.0,371.0,30.0,3284.0,222.0,238.0,151.0,3693.0,1.0,Wilderness1,Soil23
1042.0,3073.0,78.0,8.0,330.0,38.0,4870.0,231.0,226.0,128.0,1092.0,1.0,Wilderness1,Soil29
1043.0,3013.0,77.0,25.0,277.0,46.0,4841.0,242.0,186.0,60.0,2755.0,2.0,Wilderness1,Soil29
1044.0,2959.0,239.0,8.0,30.0,1.0,5352.0,205.0,247.0,180.0,2353.0,2.0,Wilderness1,Soil23
1045.0,2978.0,261.0,17.0,277.0,16.0,5803.0,177.0,247.0,207.0,1921.0,2.0,Wilderness1,Soil29
1046.0,2876.0,116.0,9.0,162.0,28.0,2862.0,236.0,231.0,126.0,2334.0,2.0,Wilderness1,Soil29
1047.0,3166.0,230.0,7.0,771.0,22.0,6155.0,209.0,247.0,175.0,1167.0,2.0,Wilderness1,Soil29
1048.0,2763.0,83.0,14.0,430.0,13.0,1652.0,239.0,215.0,104.0,1727.0,2.0,Wilderness1,Soil29
1049.0,2965.0,352.0,3.0,180.0,3.0,5718.0,214.0,233.0,158.0,2023.0,2.0,Wilderness1,Soil23
1050.0,3025.0,62.0,16.0,484.0,58.0,4821.0,232.0,205.0,101.0,1398.0,1.0,Wilderness1,Soil29
1051.0,2683.0,89.0,13.0,190.0,13.0,1194.0,240.0,218.0,106.0,1790.0,2.0,Wilderness1,Soil23
1052.0,2865.0,180.0,11.0,95.0,12.0,2876.0,224.0,247.0,154.0,2483.0,2.0,Wilderness1,Soil29
1053.0,2980.0,59.0,8.0,212.0,13.0,4688.0,227.0,223.0,130.0,1682.0,2.0,Wilderness1,Soil19
1054.0,2861.0,159.0,7.0,124.0,11.0,2967.0,228.0,242.0,146.0,2588.0,2.0,Wilderness1,Soil29
1055.0,2679.0,66.0,11.0,108.0,9.0,1235.0,231.0,217.0,117.0,1879.0,2.0,Wilderness1,Soil23
1056.0,3137.0,247.0,7.0,702.0,130.0,6238.0,205.0,246.0,179.0,1437.0,2.0,Wilderness1,Soil29
1057.0,2970.0,73.0,13.0,150.0,3.0,4710.0,235.0,213.0,107.0,1733.0,2.0,Wilderness1,Soil19
1058.0,2928.0,346.0,12.0,0.0,0.0,3919.0,196.0,220.0,163.0,2534.0,2.0,Wilderness1,Soil29
1059.0,2975.0,108.0,1.0,30.0,0.0,5530.0,220.0,237.0,154.0,2287.0,1.0,Wilderness1,Soil23
1060.0,2986.0,295.0,10.0,190.0,9.0,5819.0,193.0,238.0,185.0,1950.0,1.0,Wilderness1,Soil22
1061.0,2717.0,72.0,12.0,85.0,9.0,1437.0,233.0,217.0,114.0,1982.0,2.0,Wilderness1,Soil29
1062.0,3157.0,146.0,5.0,216.0,12.0,5758.0,227.0,239.0,146.0,811.0,1.0,Wilderness1,Soil29
1063.0,2978.0,315.0,6.0,67.0,-2.0,5374.0,205.0,235.0,170.0,2458.0,1.0,Wilderness1,Soil23
1064.0,2954.0,53.0,7.0,42.0,0.0,4195.0,224.0,224.0,134.0,2262.0,2.0,Wilderness1,Soil19
1065.0,3105.0,341.0,14.0,127.0,10.0,5434.0,191.0,219.0,167.0,1129.0,1.0,Wilderness1,Soil29
1066.0,3109.0,261.0,12.0,659.0,102.0,6110.0,189.0,246.0,195.0,1524.0,2.0,Wilderness1,Soil30
1067.0,3107.0,293.0,5.0,182.0,12.0,5568.0,205.0,239.0,173.0,1132.0,1.0,Wilderness1,Soil20
1068.0,2958.0,34.0,7.0,30.0,0.0,4424.0,219.0,224.0,141.0,2067.0,2.0,Wilderness1,Soil19
1069.0,2668.0,64.0,13.0,162.0,-24.0,1170.0,232.0,213.0,111.0,2185.0,2.0,Wilderness1,Soil29
1070.0,3114.0,283.0,6.0,240.0,19.0,5584.0,202.0,240.0,177.0,1199.0,1.0,Wilderness1,Soil29
1071.0,3001.0,57.0,18.0,180.0,28.0,4673.0,229.0,200.0,97.0,1864.0,1.0,Wilderness1,Soil29
1072.0,2963.0,53.0,9.0,0.0,0.0,4461.0,226.0,220.0,128.0,2058.0,2.0,Wilderness1,Soil19
1073.0,3005.0,301.0,1.0,42.0,0.0,5564.0,215.0,238.0,161.0,2125.0,1.0,Wilderness1,Soil22
1074.0,3008.0,117.0,3.0,30.0,2.0,5128.0,225.0,236.0,146.0,2644.0,2.0,Wilderness1,Soil29
1075.0,3118.0,176.0,13.0,426.0,23.0,5302.0,226.0,247.0,150.0,1429.0,1.0,Wilderness1,Soil29
1076.0,3020.0,20.0,18.0,300.0,78.0,3893.0,204.0,198.0,126.0,2590.0,2.0,Wilderness1,Soil29
1077.0,2946.0,309.0,23.0,210.0,74.0,2960.0,151.0,218.0,204.0,2536.0,2.0,Wilderness1,Soil29
1078.0,2893.0,127.0,9.0,175.0,20.0,2108.0,236.0,234.0,128.0,2496.0,2.0,Wilderness1,Soil29
1079.0,3106.0,50.0,7.0,485.0,11.0,5371.0,224.0,225.0,136.0,1473.0,1.0,Wilderness1,Soil20
1080.0,2942.0,356.0,7.0,67.0,13.0,3427.0,209.0,227.0,157.0,2596.0,2.0,Wilderness1,Soil29
1081.0,2941.0,32.0,4.0,108.0,12.0,3369.0,219.0,230.0,147.0,2574.0,2.0,Wilderness1,Soil29
1082.0,3066.0,179.0,12.0,283.0,36.0,4918.0,225.0,247.0,153.0,1803.0,1.0,Wilderness1,Soil30
1083.0,3052.0,115.0,14.0,127.0,32.0,4710.0,243.0,226.0,109.0,1956.0,2.0,Wilderness1,Soil30
1084.0,3183.0,37.0,14.0,560.0,88.0,5686.0,219.0,207.0,121.0,1405.0,1.0,Wilderness1,Soil29
1085.0,3014.0,101.0,8.0,30.0,4.0,5242.0,233.0,230.0,129.0,2413.0,1.0,Wilderness1,Soil23
1086.0,3048.0,260.0,11.0,258.0,24.0,5648.0,195.0,246.0,190.0,1973.0,2.0,Wilderness1,Soil22
1087.0,2960.0,84.0,10.0,30.0,5.0,3660.0,234.0,224.0,121.0,2579.0,1.0,Wilderness1,Soil29
1088.0,2929.0,282.0,12.0,134.0,41.0,2984.0,188.0,241.0,193.0,2321.0,2.0,Wilderness1,Soil29
1089.0,3042.0,274.0,8.0,201.0,17.0,5586.0,200.0,242.0,182.0,2036.0,2.0,Wilderness1,Soil22
1090.0,2908.0,14.0,12.0,124.0,8.0,1908.0,209.0,216.0,143.0,2190.0,2.0,Wilderness1,Soil29
1091.0,2881.0,59.0,12.0,228.0,10.0,1679.0,229.0,214.0,116.0,2258.0,2.0,Wilderness1,Soil29
1092.0,2888.0,55.0,9.0,234.0,9.0,1698.0,226.0,221.0,128.0,2220.0,2.0,Wilderness1,Soil29
1093.0,2782.0,42.0,6.0,443.0,-15.0,907.0,221.0,227.0,142.0,2634.0,2.0,Wilderness1,Soil29
1094.0,3246.0,80.0,7.0,680.0,98.0,6019.0,229.0,228.0,133.0,1565.0,1.0,Wilderness1,Soil29
1095.0,3218.0,111.0,8.0,558.0,70.0,5840.0,234.0,231.0,129.0,1589.0,1.0,Wilderness1,Soil29
1096.0,3145.0,245.0,16.0,446.0,84.0,5928.0,185.0,251.0,202.0,1812.0,2.0,Wilderness1,Soil30
1097.0,2976.0,30.0,11.0,30.0,9.0,3863.0,216.0,215.0,133.0,2508.0,1.0,Wilderness1,Soil29
1098.0,3184.0,109.0,10.0,402.0,36.0,5683.0,238.0,229.0,121.0,1710.0,1.0,Wilderness1,Soil29
1099.0,2788.0,77.0,9.0,524.0,71.0,778.0,232.0,223.0,122.0,2554.0,2.0,Wilderness1,Soil29
1100.0,3035.0,98.0,16.0,192.0,25.0,4153.0,244.0,216.0,97.0,2616.0,2.0,Wilderness1,Soil29
1101.0,3002.0,358.0,7.0,30.0,4.0,3907.0,209.0,227.0,156.0,2405.0,2.0,Wilderness1,Soil23
1102.0,2944.0,111.0,8.0,210.0,15.0,1965.0,234.0,231.0,129.0,1871.0,2.0,Wilderness1,Soil29
1103.0,2789.0,57.0,8.0,400.0,56.0,702.0,226.0,223.0,131.0,2484.0,2.0,Wilderness1,Soil29
1104.0,3079.0,57.0,8.0,0.0,0.0,5014.0,226.0,223.0,132.0,2140.0,1.0,Wilderness1,Soil23
1105.0,3112.0,63.0,23.0,408.0,97.0,4563.0,233.0,186.0,72.0,3084.0,1.0,Wilderness1,Soil29
1106.0,3061.0,276.0,5.0,42.0,1.0,5532.0,207.0,241.0,173.0,2207.0,2.0,Wilderness1,Soil23
1107.0,3017.0,17.0,11.0,108.0,14.0,3873.0,211.0,218.0,142.0,2317.0,2.0,Wilderness1,Soil29
1108.0,2808.0,139.0,14.0,300.0,6.0,849.0,241.0,235.0,120.0,2275.0,2.0,Wilderness1,Soil30
1109.0,3289.0,251.0,10.0,812.0,141.0,6297.0,198.0,247.0,187.0,1958.0,2.0,Wilderness1,Soil29
1110.0,2943.0,82.0,3.0,30.0,-1.0,2130.0,224.0,233.0,144.0,1634.0,1.0,Wilderness1,Soil29
1111.0,2904.0,137.0,10.0,108.0,0.0,1380.0,236.0,236.0,130.0,1883.0,2.0,Wilderness1,Soil29
1112.0,3152.0,69.0,11.0,60.0,4.0,5490.0,232.0,218.0,116.0,2164.0,2.0,Wilderness1,Soil29
1113.0,3221.0,226.0,13.0,607.0,151.0,6040.0,201.0,252.0,186.0,2136.0,2.0,Wilderness1,Soil30
